Category	Keyword	Web_Page_URL	Tweet_Website	Author_Name	Author_Web_Page_URL	Tweet_Timestamp	Tweet_Content	Tweet_Image_URL	Tweet_Video_URL	Tweet_AD	Tweet_Number_of_Reviews	Tweet_Number_of_Retweets	Retweets	Tweet_Number_of_Likes	Likes	Tweet_Number_of_Looks	looks	Impressions
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/madoverM/status/1732694185088557176	Mom	https://twitter.com/madoverM	12/7/23	JOURNEY TO FINANCIAL HARMONY WITH MAD OVER MUSIC#nft #trading #Crypto #Cryptocurrency #SmartContracts #AI #WealthCreation #FinancialSolutions #Investing #Trading #Finance #Economy	https://pbs.twimg.com/media/GAuw79GWoAAWIf3?format=jpg&name=small	https://twitter.com/madoverM/status/1732694185088557176	FALSE	1			2	2	10.00	1000	2.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/john_will87/status/1731257245868986583	anosike chukwuebukaReload	https://twitter.com/john_will87	12/3/23	The switch up is always crazy! People are always gonna doubt you, don’t ever let that stop you from changing your life ! click on the IG icon/link on my profile for your own chance to prove everyone wrong! #money #dropshipping #shopifydropshipping #shopify #ecommerce		https://twitter.com/john_will87/status/1731257245868986583	FALSE	2	1	1	1	1	56.00	5600	2.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/RiyaPandey19410/status/1732688627195613600	Riya Pandey	https://twitter.com/RiyaPandey19410	12/7/23	#TataPower has 11.4 lakh shares change hands in a large trade.#stockmarkets #StockInNews #Stocks #investing #invsetment #invest #trader #trading #trade	https://pbs.twimg.com/media/GAu_GvWakAApUH4?format=jpg&name=small	https://twitter.com/RiyaPandey19410/status/1732688627195613600	FALSE				2	2	182.00	18200	2.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/sscoffeebyjon/status/1732531713920627130	sscoffeebyjon	https://twitter.com/sscoffeebyjon	12/6/23	Discover how Oracle Global Business Finance has transformed #finance with real-time #mobile access to P&L, opportunities, headcount, and more. Voice queries and customizable dashboards provide executives valuable insights anywhere. https://social.ora.cl/6016RJR9r	https://pbs.twimg.com/media/GAswaTuXEAAoPwO?format=jpg&name=small	https://twitter.com/sscoffeebyjon/status/1732531713920627130	FALSE				2	2	11.00	1100	2.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/d_code_preacher/status/1732684691633844671	Blazon	https://twitter.com/d_code_preacher	12/7/23	2. Toptal Toptal is an exclusive network of the top freelances in the world. Job Categories: ✓ #Developers ✓ #Designers ✓ #Finance Experts ✓ #ProjectManagers ✓ #ProductManagers	https://pbs.twimg.com/card_img/1730228901119422464/of5LRov1?format=jpg&name=small	https://twitter.com/d_code_preacher/status/1732684691633844671	FALSE	1			2	2	26.00	2600	2.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/AnicutF/status/1732674422182703398	Anicut Capital	https://twitter.com/AnicutF	12/7/23	Congratulations to our investee @navadhancapital on raising $5 million in its pre-Series A round! #Finance #TechStartups #Innovation	https://pbs.twimg.com/card_img/1732223335818260480/GpMpj2yW?format=jpg&name=small	https://twitter.com/AnicutF/status/1732674422182703398	FALSE	1	1	1	1	1	19.00	1900	2.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/BlackbowConsult/status/1732698893090013649	Blackbow Consult LimitedReload	https://twitter.com/BlackbowConsult	12/7/23	Catch the big conversation on @lookup.tv with our CEO @arnoldmidunga as they dig into the 2023 financial year. Get in touch with us for all your financial needs#blackbow #Bidbonds #Perfomancebonds #guaranteeforadvancepayment #money #financialliteracy		https://twitter.com/BlackbowConsult/status/1732698893090013649	FALSE		1	1	1	1	5.00	500	2.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/dufa_udbs/status/1732076808722403359	UDSM Finance Association	https://twitter.com/dufa_udbs	12/5/23	Here are some tips to operate on a low budget If you are a university student and you want to learn more about managing your money .Apply for membership via: https://forms.gle/WDxPEbauQiPWpFiP6…#finance #personalfinance #financialfreedom #investing #wealth #money	https://pbs.twimg.com/media/GAmSqlzXUAABb-u?format=jpg&name=360x360;https://pbs.twimg.com/media/GAmSq8zWwAA5EC2?format=jpg&name=360x360;https://pbs.twimg.com/media/GAmSrW4XUAkbv0p?format=jpg&name=360x360	https://twitter.com/dufa_udbs/status/1732076808722403359	FALSE				2	2	34.00	3400	2.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/ememinieffiong/status/1731092910983025042	Peckypeace on Hive	https://twitter.com/ememinieffiong	12/2/23	My poor financial decisions made me learn my lessons in financial management. #finance	https://pbs.twimg.com/card_img/1731091885043720192/wI91ddWS?format=jpg&name=240x240	https://twitter.com/ememinieffiong/status/1731092910983025042	FALSE	1	1	1	1	1	32.00	3200	2.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/Haykinz230803/status/1730598277240774962	joyee YangReload	https://twitter.com/Haykinz230803	12/1/23	Diversification is super important. And income is important too don't put all your eggs in one basket .#investments #passiveincome #money #finance		https://twitter.com/Haykinz230803/status/1730598277240774962	FALSE				2	2	51.00	5100	2.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/TokenizerIO/status/1732637327812407508	The Tokenizer	https://twitter.com/TokenizerIO	12/7/23	@DigiFTTech attains a CMS license along with being recognised as an RMO by the @MAS_sg empowering its position for #DigitalAsset operations#Blockchain #CryptoAssets #Exchange #Regulation #FinanceCheck it out	https://pbs.twimg.com/card_img/1732637328848355328/NokQDECu?format=jpg&name=small	https://twitter.com/TokenizerIO/status/1732637327812407508	FALSE				2	2	63.00	6300	2.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/GalaxyCavalier/status/1732676743440343284	P.L.Chainlink	https://twitter.com/GalaxyCavalier	12/7/23	http://CrossChainTrade.com is for sale #Domains #DomainNames #DomainsForSale #DomainForSale #DomainNameForSale #Blockchain #DigitalAssets #Assets #Token #Tokenization #Chainlink #LINK $LINK #Bitcoin #BTC #RWA #Trade #Wallet #Finance #DeFi #Pay #insurance #Software #ETF #ETFs	https://pbs.twimg.com/profile_images/1030475757892579334/qvSHhRyC_mini.jpg;https://pbs.twimg.com/media/GAsplCmWYAAxHl4?format=jpg&name=small	https://twitter.com/GalaxyCavalier/status/1732676743440343284	FALSE	2	1	1	1	1	10.00	1000	2.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/ahmad_iqbal_me/status/1732691419871981607	Ahmad IqbalReload	https://twitter.com/ahmad_iqbal_me	12/7/23	How a professional trader takes tradeFollow the smart money!#cryptocurrency #bitcoin #crypto #blockchain #ethereum #btc #stockmarket #stocks #investing #trading #investment #money #finance #forex		https://twitter.com/ahmad_iqbal_me/status/1732691419871981607	FALSE	2			1	1	139.00	13900	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/CavaliereGiu/status/1732704159898513564	Giuseppe Cavaliere	https://twitter.com/CavaliereGiu	12/7/23	Hi #EconTwitter! Keen on mastering #Econometrics for #Finance and #Macroeconomics?Explore this course by @carloafavero (@unibocconi) on modeling trends & cycles in macro-finance. It offers rich content on time series, VARs, term structure models, and more!Bonus: access to…	https://pbs.twimg.com/media/GAvMxo-WAAAt2qd?format=png&name=small	https://twitter.com/CavaliereGiu/status/1732704159898513564	FALSE				1	1	43.00	4300	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/ahmad_iqbal_me/status/1732691419871981607	Ahmad IqbalReload	https://twitter.com/ahmad_iqbal_me	12/7/23	How a professional trader takes tradeFollow the smart money!#cryptocurrency #bitcoin #crypto #blockchain #ethereum #btc #stockmarket #stocks #investing #trading #investment #money #finance #forex		https://twitter.com/ahmad_iqbal_me/status/1732691419871981607	FALSE	2			1	1	139.00	13900	1.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/ahmad_iqbal_me/status/1732691419871981607	Ahmad IqbalReload	https://twitter.com/ahmad_iqbal_me	12/7/23	How a professional trader takes tradeFollow the smart money!#cryptocurrency #bitcoin #crypto #blockchain #ethereum #btc #stockmarket #stocks #investing #trading #investment #money #finance #forex		https://twitter.com/ahmad_iqbal_me/status/1732691419871981607	FALSE	2			1	1	139.00	13900	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/savebly/status/1731780706156630402	Michael	https://twitter.com/savebly	12/4/23	These are the best tips to teach financial literacy to kids! It's never too early to learn about proper money management! #finance #financialliteracy	https://pbs.twimg.com/card_img/1731274774528057344/gjU8v-7U?format=jpg&name=small	https://twitter.com/savebly/status/1731780706156630402	FALSE	1			1	1	9.00	900	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/omkaracap/status/1732698299969520052	Omkara Capital	https://twitter.com/omkaracap	12/7/23	Boring is beautiful in investing!!!Create Wealth,Slowly, Steadily but Surely With Omkarahttp://omkaracapital.in@varinder_bansal #paulsamuelson #investing #boring #stocks #wealth #AMC #money #finance #nse #Bse #mumbai #india	https://pbs.twimg.com/media/GAvHdx8akAA60nC?format=jpg&name=small	https://twitter.com/omkaracap/status/1732698299969520052	FALSE				1	1	355.00	35500	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/LogoInfosoft_/status/1732696555252232629	Logo InfosoftReload	https://twitter.com/LogoInfosoft_	12/7/23	#CaptainBiz by #LogoInfosoft is a cloud-based billing software that offers the flexibility & convenience to manage #business finances effectively. It allows you tomake informed decisions on the go. Register now: http://captainbiz.com#Growth #Digitalbilling #Software #Finance		https://twitter.com/LogoInfosoft_/status/1732696555252232629	FALSE				1	1	5.00	500	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/moomoo_au/status/1732642234103910753	Moomoo AU	https://twitter.com/moomoo_au	12/7/23	Struggling with your uninvested cash? Swipe on to discover how to make the most of your idle money. Share your tips in the comments! #cashplus #Investing #stocks #financial #finance #money #stockmarket #stocktrading #tradeClick here to enroll now:https://j.moomoo.com/00BPyZ…	https://pbs.twimg.com/media/GAuUqsFaYAAI0gm?format=jpg&name=360x360;https://pbs.twimg.com/media/GAuUr6HbQAAKu-e?format=jpg&name=360x360;https://pbs.twimg.com/media/GAuUs7taQAAgYJE?format=jpg&name=360x360	https://twitter.com/moomoo_au/status/1732642234103910753	FALSE	1			1	1	45.00	4500	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/Blostem_Fintech/status/1732659885467373720	Blostem	https://twitter.com/Blostem_Fintech	12/7/23	Over 95% of Indians invest in fixed deposits, and this number is poised to rise as interest rates have climbed in the past three years, offering returns of up to 9.2%Book a Demo today: http://Bit.ly/BookABInvesttDInvesttDemo…#BlostemFDRevolution #investments #finance #future #fintech	https://pbs.twimg.com/media/GAuk8QqbEAAOl41?format=jpg&name=small	https://twitter.com/Blostem_Fintech/status/1732659885467373720	FALSE				1	1	25.00	2500	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/S_Analysts/status/1731968847811403957	Solution Analysts	https://twitter.com/S_Analysts	12/5/23	Dive into the future of finance! Our ultimate guide to building a fintech app is LIVE on the blog. From design to security, discover the blueprint for your next groundbreaking apphttps://solutionanalysts.com/blog/build-a-fintech-app/…#FintechBanking #TechFinance #fintech #finance #FinancialIT #banking	https://pbs.twimg.com/card_img/1731967924410232832/q68Qo1Mx?format=jpg&name=small	https://twitter.com/S_Analysts/status/1731968847811403957	FALSE				1	1	32.00	3200	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/Crypto_on_Grafa/status/1732589377849811034	Crypto News on Grafa	https://twitter.com/Crypto_on_Grafa	12/7/23	Bipartisan concerns drive proposed strict crypto regulations in U.S published 12/07/2023 #crypto #Finance	https://pbs.twimg.com/card_img/1732589382576803840/_Ht4G_iN?format=jpg&name=240x240	https://twitter.com/Crypto_on_Grafa/status/1732589377849811034	FALSE				1	1	6.00	600	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/LMDBAccountants/status/1732410851640967402	LMDB Accountants	https://twitter.com/LMDBAccountants	12/6/23	Our handy guide to capital allowances #finance https://lmdbaccountants.com/factsheets/corporate-and-business-tax/capital-allowances…	https://pbs.twimg.com/media/GArCfPUW4AAAaXW?format=jpg&name=small	https://twitter.com/LMDBAccountants/status/1732410851640967402	FALSE				1	1	6.00	600	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/CNBondInsight/status/1732681052911800610	ChinaBondInsight	https://twitter.com/CNBondInsight	12/7/23	The list of outstanding Panda Bonds listed in China Interbank Bond Market as of 07/12/2023.#panda #bond #China #Finance https://chinabondinsight.com/panda-bonds-in-interbank-market/…	https://pbs.twimg.com/media/GAu4MHDboAAFAbL?format=jpg&name=small	https://twitter.com/CNBondInsight/status/1732681052911800610	FALSE				1	1	14.00	1400	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/Minh_Q_Tran/status/1732690666986041638	Minh Q. Tran	https://twitter.com/Minh_Q_Tran	12/7/23	Fintech Trends 2023 and 2024 Predictions With Pattern, Tapoly, Planck, Capacity Insights | The Fintech Times #fintech #finance #technology #innovationhttps://buff.ly/3sYMvIC@Mandalore_Minh @SeedFounders @UrsBolt @SusanneChishti @mattcharris	https://pbs.twimg.com/media/GAvA-oyWYAAJ4Dh?format=jpg&name=small	https://twitter.com/Minh_Q_Tran/status/1732690666986041638	FALSE				1	1	52.00	5200	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/ACrypto0bserver/status/1732593850642727227	Crypto Observer	https://twitter.com/ACrypto0bserver	12/7/23	The @RobinhoodApp identifies the fed rate cuts as a boost to the crypto market cap https://crypto-observer.com/bitcoin/robinhood-ceo-says-potential-fed-rate-cuts-and-two-additional-catalysts-boosting-crypto-optimism/… #news #finance #investing	https://pbs.twimg.com/card_img/1732593606978830336/vr8vyjRT?format=jpg&name=small	https://twitter.com/ACrypto0bserver/status/1732593850642727227	FALSE				1	1	7.00	700	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/245trades/status/1732644981515428315	245trades	https://twitter.com/245trades	12/7/23	Achieved a 390-pip profit during a downtrend in EURJPY. Explore the highly effective trend-following indicator boasting an 85% profit ratio: the Reversal Scalping Indicator. Learn more at http://245trades.com/rs-indicator.#forex #forexmarket #finance #trading #investing #forexsignals	https://pbs.twimg.com/media/GAuXagdXYAAVv4b?format=png&name=small	https://twitter.com/245trades/status/1732644981515428315	FALSE				1	1	21.00	2100	1.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/cusfintel/status/1732507792957702194	Cusfintel	https://twitter.com/cusfintel	12/6/23	Price pattern formation alert just in - 2023-12-06 21-10-01 UTC. Check out more chart pattern alert and financial news analytics at http://Cusfintel.com #daytrading #finance #cryptocurrency	https://pbs.twimg.com/media/GAsaluJWIAAC_Lk?format=png&name=small;https://pbs.twimg.com/media/GAsamLpWEAA8Yv_?format=png&name=small;https://pbs.twimg.com/media/GAsamu-XgAArEa3?format=png&name=small;https://pbs.twimg.com/media/GAsanL_XUAACdfT?format=png&name=small	https://twitter.com/cusfintel/status/1732507792957702194	FALSE				1	1	3.00	300	1.00
